user_id,age,steps_per_day,active_minutes,sleep_hours,calories_burned,activity_segment
10431,31.0,3137.0,35.1,8.37,1751.1,light activity
10432,45.0,11065.0,106.8,8.7,2459.6,highly active
10433,38.0,2671.0,15.5,6.4,1768.5,Lightly Active
10434,35.0,3362.0,45.7,10.0,1916.3,light activity
10435,38.0,7465.0,65.6,8.71,2285.4,moderately active
10436,37.0,8755.0,83.7,7.42,2251.6,Moderately Active
10437,20.0,9267.0,81.4,8.85,2339.1,moderately active
10438,32.0,7802.0,70.0,6.49,2411.8,Moderately Active
10439,51.0,13280.0,119.2,6.9,2773.1,Highly Active
10440,28.0,8196.0,78.9,7.71,2297.0,Moderately Active
10441,32.0,11104.0,102.3,6.44,2334.0,highly active
10442,30.0,10361.0,96.3,5.79,2286.7,Highly Active
10443,34.0,4121.0,31.3,6.17,1987.3,light activity
10444,29.0,7491.0,91.1,6.98,2390.2,moderately active
10445,40.0,14370.0,131.6,7.72,2539.7,HIGHLY ACTIVE
10446,37.0,6487.0,67.6,6.83,2246.1,Moderately Active
10447,43.0,5976.0,57.1,5.4,2029.8,light activity
10448,24.0,8512.0,73.9,7.72,,Moderately Active
10449,32.0,6594.0,66.2,8.6,2268.1,moderately active
10450,33.0,5619.0,59.1,,2177.3,light activity
10451,40.0,6550.0,75.0,9.03,2182.9,Moderate
10452,27.0,12296.0,129.1,8.16,2752.3,highly active
10453,44.0,7590.0,85.1,6.04,2238.2,Moderate
10454,47.0,4016.0,29.3,6.49,1803.3,Lightly Active
10455,25.0,3465.0,35.2,6.86,2047.9,Lightly Active
10456,30.0,14620.0,134.5,7.0,2955.1,Highly Active
10457,30.0,7330.0,67.9,4.52,2124.1,moderately active
10458,61.0,9304.0,87.2,6.37,2303.3,Moderately Active
10459,31.0,5686.0,40.2,6.59,2123.7,Lightly Active
10460,52.0,8963.0,92.0,9.28,2288.1,Moderately Active
10461,22.0,12378.0,98.1,7.45,2645.7,HIGHLY ACTIVE
10462,,6043.0,47.8,6.32,1940.1,Moderate
10463,28.0,9376.0,80.0,6.72,2307.6,Moderately Active
10464,27.0,3783.0,40.7,7.67,2050.6,LIGHT
10465,32.0,14069.0,114.3,6.78,2573.8,Highly Active
10466,28.0,8806.0,74.9,6.56,2225.3,moderately active
10467,27.0,6762.0,75.5,6.59,2251.6,Moderately Active
10468,47.0,7106.0,68.3,7.73,1977.3,moderately active
10469,47.0,6470.0,67.4,5.68,2169.4,Moderate
10470,44.0,6623.0,55.3,6.0,2258.6,Moderate
10471,40.0,1000.0,17.9,6.18,1820.4,light activity
10472,36.0,7706.0,,5.99,2233.3,light activity
10473,30.0,7580.0,66.8,6.29,2210.8,Moderate
10474,25.0,9466.0,88.5,8.19,2558.9,Moderately Active
10475,39.0,6431.0,48.5,8.34,2247.6,moderately active
10476,23.0,5687.0,60.9,7.5,2088.2,Lightly Active
10477,25.0,7977.0,73.3,7.44,2176.5,Moderate
10478,47.0,3163.0,34.3,6.46,1982.4,light activity
10479,54.0,8430.0,87.1,4.91,2463.3,moderately active
10480,39.0,2415.0,33.6,7.36,2008.4,light activity
10481,46.0,11362.0,102.1,7.53,2589.9,Highly Active
10482,33.0,10053.0,84.8,6.46,2349.0,Highly Active
10483,22.0,5221.0,64.1,6.02,1891.1,LIGHT
10484,41.0,9983.0,82.5,5.8,2611.7,Highly Active
10485,41.0,8335.0,84.5,7.38,2505.4,Moderately Active
10486,36.0,,38.7,7.29,1886.4,Lightly Active
10487,33.0,1931.0,33.4,8.51,1843.5,LIGHT
10488,45.0,8949.0,92.7,6.31,2346.9,Moderately Active
10489,25.0,5617.0,41.5,6.88,2026.8,LIGHT
10490,27.0,11285.0,107.6,7.22,2490.3,highly active
10491,25.0,8042.0,79.9,6.6,2364.7,Moderate
10492,36.0,5901.0,64.8,8.12,1988.7,light activity
10493,24.0,13394.0,124.5,8.56,2653.6,Highly Active
10494,28.0,9729.0,83.4,,2476.2,moderately active
10495,28.0,1000.0,16.6,6.7,1500.0,light activity
10496,32.0,6541.0,77.8,8.66,2242.7,Moderately Active
10497,20.0,3848.0,33.2,7.56,1840.2,light activity
10498,36.0,5601.0,59.3,7.33,2282.9,Lightly Active
10499,47.0,7566.0,82.3,7.58,2309.0,Moderate
10500,36.0,9062.0,77.6,7.92,2223.7,Moderate
10501,50.0,8784.0,71.9,7.63,2457.0,Moderately Active
10502,48.0,11234.0,93.5,7.43,2482.1,highly active
10503,43.0,9910.0,95.7,7.21,2444.7,moderately active
10504,36.0,9724.0,80.8,8.68,2467.4,Moderately Active
10505,35.0,,80.6,6.91,2237.0,light activity
10506,43.0,11860.0,119.8,7.2,2786.6,Highly Active
10507,31.0,7051.0,68.3,8.91,2259.9,Moderately Active
10508,18.0,7129.0,63.2,7.56,2096.6,Moderate
10509,40.0,2283.0,30.0,7.13,1771.0,light activity
10510,24.0,11168.0,102.5,7.89,2361.9,HIGHLY ACTIVE
10511,25.0,7769.0,78.4,7.45,2300.0,moderately active
10512,35.0,16801.0,163.0,6.39,2986.5,HIGHLY ACTIVE
10513,34.0,6783.0,69.7,7.47,2221.6,Moderate
10514,21.0,8266.0,,6.31,2148.4,light activity
10515,37.0,9640.0,94.0,9.21,2346.8,moderately active
10516,45.0,4694.0,43.0,7.46,1865.3,light activity
10517,24.0,9076.0,103.9,6.17,2483.3,Moderate
10518,48.0,8104.0,76.5,6.77,2198.6,moderately active
10519,19.0,7089.0,60.6,8.04,2218.0,moderately active
10520,56.0,11518.0,124.6,6.0,2552.6,Highly Active
10521,31.0,5289.0,48.2,10.0,2226.0,LIGHT
10522,36.0,8825.0,77.4,5.6,2312.7,moderately active
10523,18.0,12364.0,108.6,8.22,2700.8,Highly Active
10524,34.0,5880.0,60.3,6.66,2092.3,light activity
10525,37.0,7109.0,76.7,6.31,2337.4,moderately active
10526,34.0,15036.0,114.1,7.79,2640.3,Highly Active
10527,29.0,9423.0,95.9,6.7,2402.8,Moderate
10528,26.0,6481.0,59.6,8.95,2074.2,Moderate
10529,46.0,10408.0,93.4,5.66,2666.3,HIGHLY ACTIVE
10530,35.0,6296.0,76.2,7.82,2045.4,moderately active
10531,50.0,3305.0,39.3,6.9,2154.2,Lightly Active
10532,30.0,12117.0,114.6,7.53,2438.6,Highly Active
10533,31.0,4691.0,48.7,7.77,2094.2,LIGHT
10534,43.0,15355.0,144.1,5.3,2792.6,Highly Active
10535,19.0,6532.0,77.4,7.46,2234.0,Moderate
10536,23.0,14400.0,110.2,8.4,2668.3,HIGHLY ACTIVE
10537,46.0,3894.0,51.1,7.71,1880.1,Lightly Active
10538,23.0,11076.0,114.7,6.79,2566.9,HIGHLY ACTIVE
10539,18.0,9499.0,93.2,5.64,2350.1,Moderately Active
10540,54.0,10513.0,92.2,7.76,2510.4,highly active
10541,21.0,10904.0,91.6,,2336.6,highly active
10542,37.0,6507.0,83.1,7.93,2282.0,Moderate
10543,36.0,4073.0,36.7,8.47,2033.8,light activity
10544,18.0,7847.0,87.5,8.23,2290.3,Moderate
10545,32.0,8669.0,85.4,,2172.8,moderately active
10546,39.0,6584.0,81.2,7.3,2429.1,Moderate
10547,39.0,8833.0,81.1,8.16,2377.7,Moderate
10548,44.0,8989.0,72.0,5.46,2206.2,Moderate
10549,31.0,5270.0,53.9,7.92,2112.1,light activity
10550,42.0,9185.0,74.6,8.58,2110.8,moderately active
10551,28.0,7198.0,91.4,7.14,2430.7,Moderate
10552,21.0,5900.0,64.2,8.1,2377.3,LIGHT
10553,22.0,10362.0,102.6,6.59,2575.5,HIGHLY ACTIVE
10554,20.0,5669.0,63.5,7.24,1988.6,light activity
10555,45.0,6630.0,59.7,6.9,1898.5,Moderate
10556,20.0,8216.0,77.4,7.71,2443.1,Moderate
10557,38.0,12123.0,111.9,7.09,2575.5,HIGHLY ACTIVE
10558,32.0,8578.0,97.0,5.36,2327.2,Moderately Active
10559,34.0,9585.0,80.6,6.41,2493.6,moderately active
10560,49.0,7107.0,63.4,9.34,2102.6,Moderate
10561,31.0,7765.0,71.8,7.82,2328.1,Moderate
10562,41.0,7853.0,70.1,4.89,2236.5,Moderate
10563,35.0,8880.0,72.3,8.53,2318.5,Moderately Active
10564,33.0,7112.0,47.6,5.93,2306.1,Moderately Active
10565,58.0,12020.0,95.6,8.18,2464.4,HIGHLY ACTIVE
10566,21.0,6881.0,76.1,8.62,2144.5,Moderate
10567,48.0,2878.0,33.9,7.31,1840.9,Lightly Active
10568,42.0,16228.0,151.9,6.1,2793.6,highly active
10569,30.0,7018.0,63.8,6.41,2283.5,Moderate
10570,51.0,11940.0,108.7,7.89,2668.5,Highly Active
10571,18.0,12214.0,124.7,5.95,2647.3,HIGHLY ACTIVE
10572,30.0,10836.0,112.7,6.56,2427.6,Highly Active
10573,23.0,7406.0,79.3,7.76,1920.9,Moderately Active
10574,39.0,8860.0,85.5,6.48,2240.5,Moderate
10575,24.0,4176.0,48.9,8.76,1956.0,light activity
10576,39.0,13970.0,129.4,6.06,2518.3,highly active
10577,33.0,5445.0,54.0,4.0,,LIGHT
10578,30.0,7238.0,67.1,,2243.9,Moderately Active
10579,39.0,8297.0,88.1,7.54,2391.2,moderately active
10580,32.0,7678.0,63.6,8.15,2182.0,moderately active
10581,24.0,6029.0,72.1,6.75,2248.4,Moderate
10582,63.0,12183.0,109.3,6.9,2549.4,Highly Active
10583,30.0,10851.0,89.9,7.17,2428.5,highly active
10584,18.0,,80.4,9.12,2493.5,light activity
10585,27.0,6801.0,59.7,7.62,2276.6,moderately active
10586,22.0,11193.0,98.7,6.66,2497.0,HIGHLY ACTIVE
10587,43.0,6607.0,60.3,9.46,2381.2,moderately active
10588,38.0,12711.0,110.9,7.21,2605.6,HIGHLY ACTIVE
10589,39.0,8334.0,77.0,4.92,2222.3,Moderate
10590,31.0,11689.0,106.9,5.67,2568.8,HIGHLY ACTIVE
10591,32.0,7659.0,79.9,7.81,2300.5,Moderate
10592,31.0,8215.0,76.5,5.25,2132.5,moderately active
10593,34.0,11676.0,109.9,7.75,2623.6,Highly Active
10594,43.0,14582.0,131.6,6.34,3036.2,HIGHLY ACTIVE
10595,38.0,12681.0,120.0,8.5,2764.7,highly active
10596,40.0,10631.0,99.0,7.38,2554.0,Highly Active
10597,40.0,9768.0,86.2,5.4,2442.1,Moderately Active
10598,44.0,,56.6,8.21,1998.4,Lightly Active
10599,38.0,8886.0,85.7,8.7,2223.2,Moderate
10600,39.0,5261.0,64.0,5.8,2112.4,Lightly Active
10601,47.0,9127.0,84.2,6.32,2296.3,Moderate
10602,28.0,9320.0,82.1,7.75,2174.1,moderately active
10603,26.0,2117.0,25.6,7.95,1755.6,Lightly Active
10604,23.0,8116.0,73.1,9.79,2311.9,moderately active
10605,37.0,9245.0,81.7,8.18,2412.5,Moderate
10606,18.0,7749.0,63.0,9.84,2100.9,Moderate
10607,40.0,9074.0,83.7,7.22,2337.5,moderately active
10608,34.0,3975.0,45.0,7.62,2008.7,light activity
10609,46.0,5672.0,48.6,6.58,1897.5,Lightly Active
10610,28.0,11105.0,95.5,6.63,2389.1,Highly Active
10611,33.0,8002.0,69.1,7.36,2234.9,moderately active
10612,46.0,,74.1,6.56,2193.1,light activity
10613,49.0,6360.0,55.4,4.38,2068.3,Moderately Active
10614,28.0,8058.0,75.6,6.47,2564.4,Moderate
10615,37.0,1094.0,8.4,8.38,1501.9,light activity
10616,38.0,10538.0,96.7,7.28,2632.0,Highly Active
10617,39.0,13424.0,116.2,7.29,2710.0,HIGHLY ACTIVE
10618,32.0,4805.0,42.6,,1839.8,Lightly Active
10619,48.0,5179.0,56.2,7.57,2139.2,LIGHT
10620,18.0,9323.0,82.6,9.02,2354.9,Moderately Active
10621,31.0,12422.0,109.8,8.74,2742.6,highly active
10622,39.0,7994.0,87.0,7.6,2387.0,moderately active
10623,40.0,4312.0,38.6,,1971.9,LIGHT
10624,49.0,7374.0,84.0,9.14,2231.0,Moderately Active
10625,47.0,4910.0,48.1,8.37,2153.8,LIGHT
10626,32.0,5993.0,50.9,5.57,2026.1,light activity
10627,48.0,7088.0,64.6,5.27,2009.5,Moderately Active
10628,28.0,5212.0,54.0,5.63,1823.0,light activity
10629,44.0,5666.0,67.3,6.66,1975.7,LIGHT
10630,53.0,8224.0,84.9,8.19,2406.1,moderately active
10631,47.0,8645.0,82.6,8.17,2275.7,Moderately Active
10632,36.0,3728.0,,7.57,1879.7,light activity
10633,32.0,9189.0,71.5,7.05,2247.6,moderately active
10634,20.0,6854.0,69.1,9.81,2284.4,Moderately Active
10635,38.0,10161.0,97.2,7.24,2521.8,Highly Active
10636,24.0,10341.0,98.8,7.1,2479.8,HIGHLY ACTIVE
10637,27.0,6366.0,50.2,6.64,2015.2,Moderately Active
10638,23.0,9842.0,83.9,9.63,2331.6,moderately active
10639,30.0,5489.0,54.4,7.99,2048.8,LIGHT
10640,35.0,11971.0,118.7,6.06,2506.1,Highly Active
10641,38.0,5603.0,72.0,5.93,2126.9,light activity
10642,29.0,9058.0,80.2,5.35,2214.7,Moderately Active
10643,46.0,7437.0,61.5,7.09,2224.6,Moderate
10644,33.0,4949.0,57.8,5.55,2111.2,light activity
10645,27.0,10703.0,120.1,5.92,2696.1,HIGHLY ACTIVE
10646,37.0,6158.0,70.2,8.38,2189.0,Moderate
10647,55.0,2900.0,28.2,8.18,1870.6,light activity
10648,38.0,1000.0,41.2,8.84,1709.6,Lightly Active
10649,31.0,5375.0,60.3,5.58,2077.3,light activity
10650,20.0,12128.0,104.7,6.1,2442.0,Highly Active
10651,33.0,11773.0,123.6,6.51,2419.6,highly active
10652,37.0,5844.0,51.7,9.0,2038.1,Lightly Active
10653,31.0,6877.0,62.3,7.27,2098.3,Moderate
10654,18.0,6605.0,70.9,,2254.0,moderately active
10655,26.0,4000.0,43.1,7.89,1837.1,Lightly Active
10656,50.0,5154.0,53.2,7.08,2382.5,LIGHT
10657,49.0,10943.0,101.5,7.83,2440.9,HIGHLY ACTIVE
10658,26.0,9512.0,98.2,5.3,2412.3,moderately active
10659,42.0,8819.0,64.9,4.94,2188.4,Moderately Active
10660,23.0,3995.0,45.6,7.49,2055.4,light activity
10661,49.0,8302.0,76.9,7.22,2255.4,moderately active
10662,37.0,1088.0,13.1,9.33,1583.7,LIGHT
10663,44.0,10528.0,91.7,5.68,2220.5,Highly Active
10664,18.0,8776.0,62.0,7.61,2311.9,Moderate
10665,42.0,3964.0,36.6,7.96,2003.0,Lightly Active
10666,35.0,12849.0,127.4,7.58,2728.9,Highly Active
10667,44.0,2612.0,38.4,8.41,1845.4,light activity
10668,44.0,9591.0,88.4,6.5,2346.9,Moderately Active
10669,36.0,9666.0,79.3,8.12,2445.3,moderately active
10670,29.0,4281.0,52.2,7.82,,light activity
10671,43.0,7886.0,86.2,8.48,2434.6,Moderately Active
10672,34.0,3090.0,44.0,6.64,1903.2,LIGHT
10673,26.0,1000.0,10.6,5.9,1671.1,Lightly Active
10674,26.0,4796.0,43.1,6.51,2032.5,LIGHT
10675,20.0,6150.0,74.5,6.03,2341.8,Moderate
10676,30.0,9933.0,83.1,6.58,2520.6,moderately active
10677,46.0,8202.0,82.2,6.83,2292.0,Moderately Active
10678,37.0,8281.0,64.8,6.2,2186.9,Moderate
10679,30.0,4957.0,48.9,7.21,1873.7,Lightly Active
10680,43.0,6410.0,68.1,5.9,2243.9,Moderately Active
10681,27.0,5210.0,53.2,7.12,1833.1,LIGHT
10682,36.0,4325.0,50.2,6.66,2200.2,light activity
10683,33.0,6219.0,52.0,7.07,2189.1,Moderate
10684,43.0,8224.0,72.0,7.63,2168.4,Moderately Active
10685,19.0,6282.0,66.2,6.74,2295.2,moderately active
10686,26.0,7029.0,74.2,6.34,2278.7,Moderate
10687,19.0,10085.0,95.8,6.48,2493.1,HIGHLY ACTIVE
10688,32.0,6498.0,71.7,8.33,2147.3,moderately active
10689,47.0,3998.0,30.1,8.6,1966.5,LIGHT
10690,30.0,9690.0,87.0,6.63,2214.1,Moderately Active
10691,30.0,8798.0,97.9,7.03,2395.0,moderately active
10692,44.0,8986.0,95.2,5.33,2303.4,Moderately Active
10693,46.0,9878.0,97.4,7.0,2399.4,Moderate
10694,34.0,9370.0,86.8,5.6,2286.3,Moderate
10695,42.0,8086.0,85.7,6.66,2230.0,Moderate
10696,24.0,15174.0,139.9,8.39,2997.0,HIGHLY ACTIVE
10697,49.0,4145.0,32.4,5.55,1744.2,Lightly Active
10698,56.0,6241.0,70.0,6.21,2209.8,moderately active
10699,40.0,10902.0,93.9,,2330.6,HIGHLY ACTIVE
10700,18.0,8428.0,86.3,5.36,,Moderately Active
10701,29.0,10274.0,82.7,8.15,2444.4,highly active
10702,41.0,8509.0,93.7,7.5,2189.2,Moderate
10703,31.0,12122.0,108.8,9.19,2620.9,highly active
10704,48.0,4977.0,42.6,6.11,1910.9,LIGHT
10705,41.0,12027.0,104.7,5.25,2587.3,highly active
10706,28.0,11513.0,103.2,8.24,2371.7,highly active
10707,35.0,4369.0,46.4,6.8,2129.8,light activity
10708,26.0,9892.0,103.0,6.69,2217.4,moderately active
10709,33.0,7871.0,76.2,8.83,2161.9,Moderate
10710,29.0,6180.0,44.1,7.39,1924.8,Moderate
10711,47.0,2334.0,19.6,8.19,1829.0,Lightly Active
10712,56.0,4968.0,73.5,6.52,2058.3,LIGHT
10713,21.0,10124.0,95.5,6.4,2415.3,highly active
10714,18.0,10442.0,104.6,6.8,2411.4,highly active
10715,33.0,7368.0,68.9,7.94,2043.1,Moderately Active
10716,20.0,10451.0,89.1,7.26,2399.1,highly active
10717,35.0,10836.0,96.4,7.71,2317.1,highly active
10718,42.0,8464.0,81.6,4.34,2087.3,moderately active
10719,50.0,5833.0,54.9,5.13,2157.3,Lightly Active
10720,37.0,9323.0,103.0,4.83,2283.0,Moderate
10721,33.0,9461.0,83.9,6.78,2536.2,moderately active
10722,18.0,10022.0,85.1,5.66,2561.4,highly active
10723,35.0,10596.0,104.8,9.06,2602.2,Highly Active
10724,36.0,3914.0,50.1,7.18,1840.1,Lightly Active
10725,41.0,6470.0,64.2,7.44,2402.4,Moderate
10726,28.0,2304.0,24.4,6.0,1518.9,Lightly Active
10727,31.0,,80.1,5.97,2275.4,LIGHT
10728,20.0,7363.0,,8.91,2355.8,LIGHT
10729,18.0,9292.0,94.4,9.16,2486.3,moderately active
10730,24.0,3573.0,36.3,7.66,1818.8,LIGHT
10731,19.0,12203.0,112.2,4.97,2503.5,highly active
10732,38.0,4417.0,45.0,6.73,1952.9,LIGHT
10733,30.0,10324.0,109.1,7.54,2490.4,Highly Active
10734,30.0,8354.0,71.3,6.95,2204.8,moderately active
10735,25.0,7432.0,67.0,4.87,2401.3,moderately active
10736,18.0,7190.0,64.2,9.23,,Moderate
10737,50.0,6086.0,63.2,6.28,2302.6,Moderately Active
10738,25.0,11886.0,109.5,5.72,2621.5,HIGHLY ACTIVE
10739,31.0,8038.0,78.6,7.17,2398.3,Moderately Active
10740,20.0,4192.0,37.9,8.5,1760.8,Lightly Active
10741,45.0,6848.0,78.9,7.76,2347.3,moderately active
10742,36.0,8385.0,76.2,5.75,2401.4,Moderately Active
10743,27.0,10693.0,108.6,5.57,2435.7,highly active
10744,31.0,6186.0,86.7,4.79,2326.8,Moderate
10745,52.0,6387.0,56.2,6.88,1934.8,Moderate
10746,34.0,8070.0,80.0,6.68,2226.2,Moderately Active
10747,33.0,10620.0,97.4,7.77,2607.8,highly active
10748,26.0,3894.0,58.7,6.45,1988.2,light activity
10749,18.0,9516.0,87.1,8.27,2344.7,Moderately Active
10750,,6608.0,67.1,7.92,,moderately active
10751,38.0,7027.0,70.4,6.4,1963.3,moderately active
10752,46.0,14005.0,125.9,7.63,2712.5,HIGHLY ACTIVE
10753,18.0,7411.0,77.8,8.66,2236.7,Moderately Active
10754,24.0,10264.0,96.3,6.14,2351.4,Highly Active
10755,29.0,10157.0,98.5,6.97,2615.9,HIGHLY ACTIVE
10756,35.0,4460.0,48.9,6.94,1887.0,LIGHT
10757,34.0,2464.0,25.7,6.81,1706.0,Lightly Active
10758,34.0,10463.0,95.0,8.08,2154.3,Highly Active
10759,39.0,4749.0,54.0,8.17,2163.1,light activity
10760,26.0,3007.0,39.5,7.65,1853.7,LIGHT
10761,44.0,11078.0,112.3,7.59,2508.3,Highly Active
10762,39.0,4942.0,66.1,,2061.0,Lightly Active
10763,32.0,5682.0,53.2,7.56,2211.6,LIGHT
10764,51.0,13923.0,127.1,5.79,2928.5,HIGHLY ACTIVE
10765,51.0,3021.0,33.6,9.93,1662.5,LIGHT
10766,44.0,4231.0,36.4,8.69,1880.5,LIGHT
10767,18.0,6621.0,69.7,8.25,2040.5,Moderate
10768,51.0,7279.0,76.9,7.65,2208.3,Moderately Active
10769,43.0,5319.0,45.7,7.65,2011.2,Lightly Active
10770,55.0,4524.0,44.7,5.34,1776.2,Lightly Active
10771,47.0,12530.0,110.6,5.82,2650.6,Highly Active
10772,51.0,8789.0,71.2,5.95,2226.3,Moderate
10773,44.0,9756.0,91.0,7.26,2496.7,moderately active
10774,48.0,7588.0,64.1,6.89,2201.4,Moderately Active
10775,55.0,8868.0,85.2,8.09,2133.8,Moderately Active
10776,37.0,10799.0,102.1,6.14,2568.3,Highly Active
10777,19.0,5011.0,54.9,,1884.3,light activity
10778,32.0,8795.0,86.8,6.3,2195.2,moderately active
10779,39.0,10088.0,106.3,6.74,2441.2,Highly Active
10780,,12634.0,108.8,8.18,2569.6,HIGHLY ACTIVE
10781,23.0,13844.0,119.3,7.76,2489.7,Highly Active
10782,19.0,8210.0,83.7,5.82,2286.3,moderately active
10783,28.0,11416.0,104.1,8.37,2519.3,highly active
10784,43.0,1000.0,27.3,7.3,1739.0,light activity
10785,51.0,12657.0,120.0,4.84,2446.9,HIGHLY ACTIVE
10786,44.0,5822.0,73.9,6.27,2174.7,LIGHT
10787,46.0,7277.0,69.9,6.75,2281.4,Moderately Active
10788,34.0,9323.0,75.8,5.91,2161.3,moderately active
10789,18.0,7540.0,75.6,8.68,2112.4,Moderately Active
10790,,8589.0,81.0,6.79,2405.0,moderately active
10791,32.0,12763.0,120.6,7.71,2846.5,highly active
10792,30.0,6847.0,72.4,7.43,2177.6,moderately active
10793,36.0,4739.0,45.2,7.98,1940.2,Lightly Active
10794,39.0,13440.0,113.9,9.04,2684.3,Highly Active
10795,44.0,9580.0,88.7,7.94,2548.5,Moderately Active
10796,32.0,13767.0,105.7,9.12,2540.2,Highly Active
10797,18.0,10591.0,98.9,7.97,2414.1,highly active
10798,30.0,4029.0,40.3,7.34,1881.4,LIGHT
10799,35.0,9936.0,99.7,7.55,2275.9,Moderately Active
10800,47.0,5048.0,36.2,4.31,2074.2,Lightly Active
10801,29.0,8022.0,76.9,6.7,2300.0,moderately active
10802,40.0,7773.0,87.4,7.04,2057.2,Moderate
10803,38.0,3147.0,41.6,7.68,1906.8,Lightly Active
10804,35.0,5562.0,64.2,7.17,2306.5,Lightly Active
10805,44.0,14616.0,134.5,7.57,2828.8,highly active
10806,28.0,8715.0,69.3,5.74,2462.0,moderately active
10807,29.0,7473.0,73.6,5.46,2163.5,Moderate
10808,35.0,13439.0,125.3,5.9,2821.7,Highly Active
10809,29.0,6811.0,58.1,8.93,2296.8,Moderately Active
10810,40.0,7726.0,73.4,5.81,2232.4,moderately active
10811,28.0,10972.0,78.2,6.33,2357.3,highly active
10812,37.0,6798.0,64.0,7.32,2293.8,Moderate
10813,34.0,5760.0,54.5,5.45,2142.1,light activity
10814,37.0,1239.0,31.5,6.24,1896.4,light activity
10815,30.0,5191.0,48.4,7.94,2076.9,Lightly Active
10816,32.0,5162.0,50.9,6.72,2026.3,Lightly Active
10817,36.0,8476.0,80.0,9.05,2290.7,Moderate
10818,37.0,6169.0,56.7,5.33,2061.7,Moderately Active
10819,35.0,14474.0,136.4,6.82,2844.9,highly active
10820,52.0,4827.0,34.3,6.72,1933.1,LIGHT
10821,25.0,12202.0,120.8,7.19,2662.6,HIGHLY ACTIVE
10822,34.0,8659.0,82.1,5.85,2222.8,Moderately Active
10823,19.0,10420.0,107.2,6.56,2395.7,Highly Active
10824,39.0,10238.0,73.3,8.07,2424.2,HIGHLY ACTIVE
10825,24.0,1345.0,5.0,6.9,1727.2,LIGHT
10826,32.0,7965.0,74.0,6.02,2203.0,Moderately Active
10827,31.0,7213.0,74.2,9.49,2386.5,moderately active
10828,38.0,4601.0,43.9,7.25,1884.1,Lightly Active
10829,29.0,9379.0,92.8,7.87,2445.8,Moderate
10830,29.0,13150.0,127.4,8.04,2756.4,HIGHLY ACTIVE
10831,49.0,1000.0,23.7,7.12,1746.1,Lightly Active
10832,38.0,6397.0,64.1,6.33,,moderately active
10833,29.0,4263.0,46.3,7.42,2172.2,light activity
10834,32.0,8215.0,73.5,6.43,2125.8,Moderately Active
10835,51.0,7023.0,68.1,7.61,1915.4,Moderately Active
10836,33.0,6183.0,53.3,7.02,2032.9,Moderate
10837,28.0,10069.0,87.6,8.33,2285.6,highly active
10838,28.0,12909.0,121.7,5.94,2615.2,Highly Active
10839,30.0,23976.0,139.5,7.99,3095.6,Highly Active
10840,29.0,5781.0,52.3,7.88,2392.8,light activity
10841,22.0,2537.0,34.7,6.94,1739.4,LIGHT
10842,24.0,9678.0,93.7,8.0,,moderately active
10843,27.0,12831.0,115.2,7.66,2662.4,HIGHLY ACTIVE
10844,41.0,10441.0,95.8,7.93,2494.6,highly active
10845,31.0,12819.0,120.2,7.86,2493.0,HIGHLY ACTIVE
10846,33.0,7324.0,78.8,7.26,2393.0,Moderate
10847,48.0,6171.0,63.0,6.54,2238.1,Moderately Active
10848,48.0,,70.0,6.53,2198.0,Lightly Active
10849,32.0,7008.0,66.6,6.96,2329.6,Moderate
10850,29.0,9989.0,90.0,8.13,2236.4,Moderate
10851,26.0,10909.0,92.5,7.9,2257.7,Highly Active
10852,42.0,11144.0,106.9,8.31,2560.7,highly active
10853,33.0,9532.0,94.0,8.42,2456.8,Moderate
10854,31.0,8737.0,88.6,6.96,2328.0,Moderate
10855,27.0,10383.0,88.6,9.36,2554.5,Highly Active
10856,27.0,2111.0,28.9,7.09,1731.5,LIGHT
10857,38.0,8632.0,81.9,6.66,2460.5,moderately active
10858,22.0,8157.0,80.4,7.57,,Moderate
10859,45.0,8639.0,83.0,7.73,2544.4,Moderately Active
10860,30.0,7737.0,74.4,6.38,,moderately active
10861,,9296.0,86.4,7.03,2305.5,Moderately Active
10862,22.0,6276.0,71.2,6.71,2058.3,moderately active
10863,35.0,11389.0,98.0,7.36,2597.8,Highly Active
10864,32.0,9421.0,87.1,8.08,2561.2,moderately active
10865,34.0,8452.0,89.1,6.91,2292.0,Moderate
10866,50.0,5907.0,52.7,7.83,2148.7,light activity
10867,37.0,10446.0,91.0,5.67,2607.2,Highly Active
10868,27.0,8620.0,87.7,8.18,2377.9,moderately active
10869,28.0,5734.0,46.4,6.7,2127.7,light activity
10870,41.0,7830.0,80.5,6.68,2036.5,Moderate
10871,48.0,9887.0,88.5,7.64,2586.7,Moderately Active
10872,38.0,9655.0,93.7,7.7,2373.6,Moderately Active
10873,42.0,9461.0,79.1,7.08,2662.4,highly active
10874,41.0,8278.0,88.5,6.22,2224.2,Moderate
10875,49.0,11077.0,92.6,6.67,2525.7,highly active
10876,18.0,11713.0,113.4,7.3,2679.8,Highly Active
10877,42.0,10212.0,85.7,7.74,2102.1,Highly Active
10878,45.0,6238.0,76.4,6.29,2399.8,Moderate
10879,22.0,4826.0,49.6,6.5,2104.9,LIGHT
10880,26.0,6368.0,78.7,7.49,2021.9,Moderately Active
10881,26.0,13861.0,119.0,7.11,2743.9,Highly Active
10882,28.0,8845.0,80.2,7.36,2362.4,Moderately Active
10883,30.0,14379.0,139.5,4.32,,highly active
